"date","close","open","high","low","volume","change"
"2023-2-25","20.9905","21.1093","21.2402","20.3201","695.20K","-0.56%"
"2023-2-24","21.1093","22.1193","22.2679","20.7405","934.32K","-4.57%"
"2023-2-23","22.1193","22.4900","22.7086","21.8502","853.12K","-1.65%"
"2023-2-22","22.4900","22.8306","22.9197","21.7627","1.24M","-1.49%"
"2023-2-21","22.8306","23.1790","24.2393","22.4499","2.76M","-1.51%"
"2023-2-20","23.1798","22.5309","23.6995","21.7956","1.64M","2.88%"
"2023-2-19","22.5309","22.6204","23.2701","22.3105","1.52M","-0.40%"
"2023-2-18","22.6209","22.4206","23.1095","22.1214","1.13M","0.89%"
"2023-2-17","22.4206","21.3601","22.5993","21.2307","1.17M","4.95%"
"2023-2-16","21.3630","22.4678","22.8175","21.3150","1.40M","-4.92%"
"2023-2-15","22.4678","21.2287","22.4796","20.8903","1.18M","5.84%"
"2023-2-14","21.2287","20.6409","21.2495","20.3107","892.91K","2.85%"
"2023-2-13","20.6409","21.0504","21.1810","20.0329","1.10M","-1.95%"
"2023-2-12","21.0504","21.4893","21.6394","20.7409","654.48K","-2.04%"
"2023-2-11","21.4893","21.0001","21.5091","20.9407","731.39K","2.33%"
"2023-2-10","21.0001","20.9095","21.3699","20.8020","1.04M","0.43%"
"2023-2-9","20.9095","22.6399","22.8997","20.3638","1.70M","-7.64%"
"2023-2-8","22.6399","23.2006","23.3508","22.1309","1.03M","-2.42%"
"2023-2-7","23.2006","22.1301","23.2987","22.0818","1.07M","4.84%"
"2023-2-6","22.1301","22.8710","23.0696","21.9902","1.03M","-3.24%"
"2023-2-5","22.8710","23.8007","23.9892","22.4609","1.81M","-3.91%"
"2023-2-4","23.8007","23.1613","24.8687","23.1102","2.53M","2.76%"
"2023-2-3","23.1613","22.4274","23.8685","22.2801","2.39M","3.27%"
"2023-2-2","22.4274","22.3506","24.1287","21.9405","2.37M","0.34%"
"2023-2-1","22.3506","21.6902","22.4900","20.9908","973.23K","3.04%"
"2023-1-31","21.6905","21.3506","21.9496","21.2207","703.61K","1.59%"
"2023-1-30","21.3506","22.7697","23.5596","20.9831","1.93M","-6.23%"
"2023-1-29","22.7697","21.7395","22.8391","21.5702","1.07M","4.74%"
"2023-1-28","21.7395","22.0095","22.2094","21.5104","626.51K","-1.23%"
"2023-1-27","22.0095","22.0000","22.2294","21.3402","581.00K","0.04%"
"2023-1-26","22.0000","21.8402","22.3390","21.5805","988.83K","0.73%"
"2023-1-25","21.8402","21.1711","22.3781","20.6304","1.11M","2.97%"
"2023-1-24","21.2102","22.7794","22.9800","20.9602","971.65K","-6.89%"
"2023-1-23","22.7794","22.5411","23.8274","22.3933","2.04M","1.06%"
"2023-1-22","22.5411","21.8093","23.5660","21.6453","1.50M","3.36%"
"2023-1-21","21.8093","22.4591","22.8602","21.7418","1.21M","-3.02%"
"2023-1-20","22.4876","20.7502","22.6490","20.5308","857.85K","8.37%"
"2023-1-19","20.7502","20.3809","20.8092","20.3102","831.15K","1.81%"
"2023-1-18","20.3809","21.8397","22.5098","20.3289","1.57M","-6.68%"
"2023-1-17","21.8397","21.8679","22.5205","21.7072","1.14M","-0.13%"
"2023-1-16","21.8679","22.3902","22.8792","21.3198","1.28M","-2.33%"
"2023-1-15","22.3902","22.5009","22.8883","21.4813","1.28M","-0.58%"
"2023-1-14","22.5199","21.6289","23.8278","21.5624","2.82M","4.12%"
"2023-1-13","21.6289","20.8707","21.9137","20.6109","1.97M","3.63%"
"2023-1-12","20.8707","20.5300","21.2604","19.8997","2.34M","1.66%"
"2023-1-11","20.5300","20.2202","20.5497","19.4700","1.29M","1.53%"
"2023-1-10","20.2202","20.1302","20.4002","19.6913","1.59M","0.45%"
"2023-1-9","20.1302","20.3598","21.6998","19.9520","3.25M","-1.13%"
"2023-1-8","20.3598","20.0104","20.3916","19.6003","1.73M","1.75%"
"2023-1-7","20.0104","20.4300","20.4709","19.8502","1.39M","-2.05%"
"2023-1-6","20.4300","18.2301","20.7279","17.9802","2.67M","12.07%"
"2023-1-5","18.2301","19.1906","19.4385","18.0803","2.42M","-5.00%"
"2023-1-4","19.1906","15.8909","19.7941","15.8497","3.86M","20.76%"
"2023-1-3","15.8909","16.1298","16.1902","15.6502","456.78K","-1.48%"
"2023-1-2","16.1298","15.7804","16.2494","15.4897","494.28K","2.21%"
"2023-1-1","15.7804","15.6799","15.8400","15.5999","154.99K","0.64%"
"2022-12-31","15.6799","15.5497","15.9300","15.5002","384.67K","0.84%"
"2022-12-30","15.5497","15.7001","15.8601","15.3097","619.75K","-0.96%"
"2022-12-29","15.7001","15.1202","16.0497","14.8901","905.33K","3.83%"
"2022-12-28","15.1202","15.8698","15.8905","14.9698","713.80K","-4.72%"
"2022-12-27","15.8698","16.2514","16.3204","15.5924","365.04K","-2.40%"
"2022-12-26","16.2607","16.2001","16.3097","16.0204","348.04K","0.37%"
"2022-12-25","16.2001","16.4510","16.4897","15.8602","420.72K","-1.53%"
"2022-12-24","16.4510","16.3999","16.4899","16.3407","210.27K","0.31%"
"2022-12-23","16.3999","16.4803","16.5197","16.2521","462.74K","-0.49%"
"2022-12-22","16.4803","16.6396","16.7589","15.8601","703.44K","-0.96%"
"2022-12-21","16.6396","15.9301","16.6791","15.5399","926.92K","4.45%"
"2022-12-20","15.9301","15.1899","16.0598","15.1003","565.09K","4.87%"
"2022-12-19","15.1899","15.9398","16.1699","14.7626","756.50K","-4.70%"
"2022-12-18","15.9398","16.1994","16.2394","15.7706","424.54K","-1.60%"
"2022-12-17","16.1994","15.9207","16.2786","15.7701","813.98K","1.75%"
"2022-12-16","15.9207","18.1896","18.3496","15.6397","969.61K","-12.47%"
"2022-12-15","18.1896","18.7516","18.8701","17.9897","515.50K","-3.00%"
"2022-12-14","18.7516","19.2605","19.4697","18.7299","624.78K","-2.69%"
"2022-12-13","19.2697","18.5501","19.7280","17.9195","987.79K","3.88%"
"2022-12-12","18.5501","18.8896","18.9109","18.0604","594.90K","-1.80%"
"2022-12-11","18.8896","19.1496","19.4200","18.8085","335.12K","-1.36%"
"2022-12-10","19.1496","19.1587","19.3400","19.0197","347.77K","-0.05%"
"2022-12-9","19.1587","19.1798","19.4301","18.9804","475.42K","-0.11%"
"2022-12-8","19.1798","18.7130","19.2587","18.5423","449.33K","2.49%"
"2022-12-7","18.7130","19.5598","19.6305","18.5708","544.27K","-4.33%"
"2022-12-6","19.5598","19.4403","19.5676","19.2298","370.10K","0.61%"
"2022-12-5","19.4403","19.4900","20.2099","19.1718","754.64K","-0.26%"
"2022-12-4","19.4900","19.2298","19.5801","19.2101","430.60K","1.41%"
"2022-12-3","19.2200","19.8603","19.9195","19.1400","427.19K","-3.22%"
"2022-12-2","19.8603","19.7497","19.8998","19.3112","509.90K","0.56%"
"2022-12-1","19.7497","20.2813","20.3006","19.6590","589.24K","-2.62%"
"2022-11-30","20.2813","19.5103","20.4776","19.4717","1.03M","3.90%"
"2022-11-29","19.5195","19.3302","19.8196","19.1295","521.82K","0.98%"
"2022-11-28","19.3302","19.8133","19.8888","18.4467","1.38M","-2.44%"
"2022-11-27","19.8133","19.8596","20.3697","19.7513","783.94K","-0.23%"
"2022-11-26","19.8596","20.0804","20.9274","19.7471","774.62K","-1.10%"
"2022-11-25","20.0804","20.2122","20.5850","19.6593","790.72K","-0.65%"
"2022-11-24","20.2122","20.3603","20.7607","19.9437","1.41M","-0.73%"
"2022-11-23","20.3603","18.4790","20.4197","18.2412","1.95M","10.18%"
"2022-11-22","18.4790","18.0357","18.6252","17.5396","1.00M","2.46%"
"2022-11-21","18.0357","18.1700","18.2508","17.2224","1.18M","-0.74%"
"2022-11-20","18.1700","19.5103","19.7189","18.0717","763.74K","-6.87%"
"2022-11-19","19.5103","19.3200","19.6873","19.2700","748.56K","0.26%"
"2022-11-18","19.4595","19.6005","19.9079","19.3002","705.32K","-0.41%"
"2022-11-17","19.5388","19.7292","20.0294","19.1950","739.23K","-0.97%"
"2022-11-16","19.7292","20.5610","20.6518","19.5638","840.65K","-4.05%"
"2022-11-15","20.5610","20.4556","20.8889","20.2204","981.94K","0.52%"
"2022-11-14","20.4556","19.8919","20.7000","18.8387","1.88M","2.83%"
"2022-11-13","19.8919","20.4806","20.9187","19.5337","982.58K","-2.87%"
"2022-11-12","20.4806","21.5500","21.5600","20.2094","801.83K","-4.96%"
"2022-11-11","21.5500","21.9999","22.2498","20.4517","1.99M","-2.05%"
"2022-11-10","21.9999","18.3008","22.7999","18.1389","3.84M","20.21%"
"2022-11-9","18.3008","21.8692","22.1080","17.7607","3.99M","-16.32%"
"2022-11-8","21.8692","25.0298","25.2680","19.8852","4.60M","-12.63%"
"2022-11-7","25.0298","24.8396","25.6805","24.4235","1.35M","0.77%"
"2022-11-6","24.8396","26.5205","27.1948","24.7358","1.62M","-6.34%"
"2022-11-5","26.5205","25.7596","26.9354","25.6180","2.07M","2.95%"
"2022-11-4","25.7596","24.0199","26.0108","23.9111","2.32M","7.24%"
"2022-11-3","24.0199","22.9389","24.8213","22.8781","1.63M","4.71%"
"2022-11-2","22.9389","24.0389","24.4700","22.3510","2.59M","-4.58%"
"2022-11-1","24.0389","24.2588","24.5934","23.8904","849.57K","-0.91%"
"2022-10-31","24.2588","24.5093","24.9507","23.8043","1.33M","-1.02%"
"2022-10-30","24.5093","25.8799","25.9198","24.2562","1.31M","-5.30%"
"2022-10-29","25.8799","25.4806","26.8394","25.3101","2.34M","1.57%"
"2022-10-28","25.4798","24.7503","25.6993","24.1706","1.84M","2.95%"
"2022-10-27","24.7504","25.4905","25.7873","24.6831","2.28M","-2.90%"
"2022-10-26","25.4905","24.6701","26.2006","24.4886","3.52M","3.33%"
"2022-10-25","24.6701","22.6592","25.7692","22.3511","2.80M","8.87%"
"2022-10-24","22.6603","23.4395","23.5388","22.3494","1.11M","-3.32%"
"2022-10-23","23.4395","23.2291","23.6691","22.7001","1.42M","0.91%"
"2022-10-22","23.2291","22.0313","23.3892","21.6992","1.42M","5.44%"
"2022-10-21","22.0313","21.6701","22.1108","20.8728","1.32M","1.66%"
"2022-10-20","21.6715","22.3590","22.8684","21.4484","1.13M","-3.07%"
"2022-10-19","22.3590","23.4098","23.4783","22.2395","867.91K","-4.49%"
"2022-10-18","23.4098","23.8299","24.1322","22.8887","1.13M","-1.76%"
"2022-10-17","23.8299","23.1118","23.9597","22.9201","864.24K","3.11%"
"2022-10-16","23.1118","22.7789","23.3897","22.7426","745.24K","1.51%"
"2022-10-15","22.7691","23.1480","23.2699","22.5460","764.56K","-1.64%"
"2022-10-14","23.1496","22.9796","24.4824","22.8393","2.06M","0.74%"
"2022-10-13","22.9796","23.7895","23.9190","20.8471","4.35M","-3.40%"
"2022-10-12","23.7895","23.7490","24.4284","23.5719","948.56K","0.21%"
"2022-10-11","23.7400","24.2278","24.2677","23.6068","1.39M","-1.75%"
"2022-10-10","24.1640","26.9603","27.1504","23.7366","2.36M","-10.37%"
"2022-10-9","26.9603","26.9691","27.1689","26.7871","472.89K","-0.03%"
"2022-10-8","26.9691","27.5008","27.6101","26.7226","480.76K","-1.93%"
"2022-10-7","27.5008","27.8401","27.8695","27.1497","997.20K","-1.22%"
"2022-10-6","27.8401","27.6294","28.9382","27.6294","1.72M","0.76%"
"2022-10-5","27.6294","27.8992","27.9810","27.1786","646.95K","-0.97%"
"2022-10-4","27.8992","27.4306","28.0793","27.2902","1.02M","1.71%"
"2022-10-3","27.4306","26.9320","27.6004","26.6167","1.00M","1.86%"
"2022-10-2","26.9305","27.5408","27.7511","26.7945","846.07K","-2.22%"
"2022-10-1","27.5408","27.7410","27.8811","27.3099","489.01K","-0.72%"
"2022-9-30","27.7410","27.8088","28.2783","27.4182","1.40M","-0.24%"
"2022-9-29","27.8088","27.6298","28.2188","27.1003","1.44M","0.65%"
"2022-9-28","27.6295","28.1095","28.2603","26.6715","2.04M","-1.71%"
"2022-9-27","28.1095","28.4873","30.0970","27.6114","3.15M","-1.33%"
"2022-9-26","28.4873","28.3684","28.5584","27.5480","1.52M","0.42%"
"2022-9-25","28.3684","28.6801","29.4884","27.9939","1.53M","-1.09%"
"2022-9-24","28.6801","28.9177","29.5047","28.3508","1.79M","-0.82%"
"2022-9-23","28.9177","28.6213","29.4628","27.2605","2.44M","1.04%"
"2022-9-22","28.6213","27.7628","28.8993","27.6403","2.06M","3.09%"
"2022-9-21","27.7628","29.1182","30.6556","27.0213","4.15M","-4.65%"
"2022-9-20","29.1182","30.3595","30.5283","28.7599","2.68M","-4.09%"
"2022-9-19","30.3595","29.5201","30.8478","27.6084","4.85M","2.85%"
"2022-9-18","29.5196","34.4268","34.4275","29.3118","3.11M","-14.25%"
"2022-9-17","34.4268","34.0880","34.8705","33.5492","1.77M","0.99%"
"2022-9-16","34.0880","35.6808","35.7820","32.8650","5.83M","-4.46%"
"2022-9-15","35.6808","39.2117","39.5160","35.4102","12.02M","-9.00%"
"2022-9-14","39.2089","35.2935","39.7303","35.0824","5.87M","11.07%"
"2022-9-13","35.3009","38.4401","38.9024","34.7779","4.84M","-8.17%"
"2022-9-12","38.4401","38.5274","40.5081","37.1632","4.74M","-0.08%"
"2022-9-11","38.4727","39.2493","39.4201","37.6942","2.18M","-1.96%"
"2022-9-10","39.2401","39.1807","40.3035","38.0416","3.38M","0.15%"
"2022-9-9","39.1807","37.0735","39.9809","36.6489","6.16M","5.68%"
"2022-9-8","37.0735","37.2691","37.7585","35.5413","5.48M","-0.53%"
"2022-9-7","37.2703","34.3829","37.9600","33.1579","10.28M","8.41%"
"2022-9-6","34.3784","39.5638","42.0682","34.3615","15.25M","-13.11%"
"2022-9-5","39.5638","32.4601","39.8408","31.5996","7.55M","21.88%"
"2022-9-4","32.4604","32.2296","32.4991","31.5711","1.06M","0.72%"
"2022-9-3","32.2296","32.4405","32.6804","31.9895","860.56K","-0.65%"
"2022-9-2","32.4405","32.9006","33.8775","31.8913","2.50M","-1.40%"
"2022-9-1","32.9006","32.4293","32.9496","31.0669","2.12M","1.45%"
"2022-8-31","32.4293","32.3095","33.7069","31.8981","2.65M","0.37%"
"2022-8-30","32.3095","33.5403","34.3401","31.4801","3.40M","-3.67%"
"2022-8-29","33.5403","30.9411","33.7301","30.4248","3.72M","8.82%"
"2022-8-28","30.8208","33.0008","33.3424","30.6253","2.64M","-6.61%"
"2022-8-27","33.0008","33.8821","34.3905","32.0376","4.08M","-2.60%"
"2022-8-26","33.8821","37.1010","38.2380","33.5713","6.36M","-8.68%"
"2022-8-25","37.1010","35.2912","38.0694","35.2233","4.54M","5.07%"
"2022-8-24","35.3099","34.3202","36.8007","32.9219","3.72M","2.86%"
"2022-8-23","34.3292","34.0988","34.6883","32.2968","3.14M","0.68%"
"2022-8-22","34.0988","33.6202","34.1020","31.2995","3.32M","1.42%"
"2022-8-21","33.6202","32.7868","34.1481","32.1598","3.23M","2.53%"
"2022-8-20","32.7902","32.9677","34.5483","31.2604","5.20M","-0.54%"
"2022-8-19","32.9677","39.5602","39.6214","32.5182","11.22M","-16.66%"
"2022-8-18","39.5602","40.2981","41.8201","39.1855","4.11M","-1.84%"
"2022-8-17","40.3002","39.8901","42.5189","38.8696","4.71M","1.03%"
"2022-8-16","39.8901","41.9495","42.2675","39.4514","2.75M","-4.90%"
"2022-8-15","41.9472","41.5293","43.5316","40.2683","3.99M","1.01%"
"2022-8-14","41.5293","43.5474","44.2449","40.6027","4.75M","-4.61%"
"2022-8-13","43.5383","43.3682","45.5607","42.8615","4.40M","0.39%"
"2022-8-12","43.3682","42.0903","43.7315","41.1506","5.97M","3.02%"
"2022-8-11","42.0973","38.8215","44.3318","38.2500","10.75M","8.44%"
"2022-8-10","38.8215","36.4112","39.4771","36.1818","7.03M","6.63%"
"2022-8-9","36.4070","38.0689","38.2302","35.5580","3.46M","-4.37%"
"2022-8-8","38.0689","37.7179","39.6633","36.9253","5.07M","0.93%"
"2022-8-7","37.7179","37.7841","38.5593","36.7824","2.80M","-0.18%"
"2022-8-6","37.7841","38.2925","39.4057","37.3498","3.72M","-1.33%"
"2022-8-5","38.2925","34.7714","38.5428","34.6915","5.79M","10.13%"
"2022-8-4","34.7714","35.9500","37.0231","34.1297","4.49M","-3.28%"
"2022-8-3","35.9500","36.5412","38.4727","35.2678","6.73M","-1.62%"
"2022-8-2","36.5412","34.9333","38.6685","32.2283","10.92M","4.60%"
"2022-8-1","34.9333","36.3717","37.5726","33.7203","6.72M","-3.95%"
"2022-7-31","36.3717","39.2548","41.4137","35.9744","6.73M","-7.31%"
"2022-7-30","39.2401","40.2967","41.7919","38.4669","7.89M","-2.62%"
"2022-7-29","40.2967","40.7601","45.2519","37.6722","18.85M","-1.13%"
"2022-7-28","40.7572","32.8882","42.2096","32.0391","17.17M","23.93%"
"2022-7-27","32.8882","25.1491","33.0873","24.9584","10.99M","30.77%"
"2022-7-26","25.1491","23.2145","25.1883","22.9694","4.35M","8.33%"
"2022-7-25","23.2145","25.5414","25.7623","23.1797","4.74M","-9.12%"
"2022-7-24","25.5433","25.5543","26.5774","25.3235","4.17M","-0.04%"
"2022-7-23","25.5543","24.8722","27.9876","24.6217","7.07M","2.75%"
"2022-7-22","24.8694","26.1904","26.8437","24.1304","5.55M","-5.04%"
"2022-7-21","26.1904","23.3026","26.2965","22.1976","5.23M","12.39%"
"2022-7-20","23.3026","25.2007","25.8489","23.1198","6.27M","-7.53%"
"2022-7-19","25.2007","25.2890","27.7627","24.2610","11.08M","-0.35%"
"2022-7-18","25.2890","19.2305","25.5160","19.2305","10.39M","31.51%"
"2022-7-17","19.2305","17.3052","20.4780","16.8587","7.45M","11.13%"
"2022-7-16","17.3052","15.0510","17.4789","14.6491","1.73M","14.98%"
"2022-7-15","15.0510","14.7294","15.3401","14.5599","700.55K","2.18%"
"2022-7-14","14.7294","14.4281","14.7901","13.9326","648.57K","2.09%"
"2022-7-13","14.4281","13.8405","14.4281","13.3780","858.13K","4.25%"
"2022-7-12","13.8405","14.2004","14.3692","13.8095","526.54K","-2.53%"
"2022-7-11","14.2004","15.1210","15.1211","14.1297","459.85K","-6.09%"
"2022-7-10","15.1210","15.8482","15.8582","14.9897","559.36K","-4.59%"
"2022-7-9","15.8482","15.5799","16.0086","15.5694","477.07K","1.72%"
"2022-7-8","15.5799","15.9192","16.3360","15.4102","696.38K","-2.13%"
"2022-7-7","15.9192","15.2191","16.0191","15.0901","554.37K","4.60%"
"2022-7-6","15.2191","14.9395","15.3495","14.7393","545.35K","1.87%"
"2022-7-5","14.9395","15.3990","15.4823","14.4395","699.91K","-2.98%"
"2022-7-4","15.3990","14.8105","15.4383","14.4111","582.34K","3.97%"
"2022-7-3","14.8105","14.7691","14.9999","14.3513","426.94K","0.28%"
"2022-7-2","14.7691","14.6304","14.9473","14.2993","456.28K","0.95%"
"2022-7-1","14.6304","14.9922","15.3677","14.3099","865.13K","-2.39%"
"2022-6-30","14.9892","15.2189","15.2906","14.1525","833.60K","-1.51%"
"2022-6-29","15.2189","15.4384","15.6897","14.9404","829.19K","-1.42%"
"2022-6-28","15.4384","16.5110","16.8027","15.3284","949.92K","-6.50%"
"2022-6-27","16.5110","16.6804","17.5108","16.1695","1.62M","-1.02%"
"2022-6-26","16.6804","16.5599","17.8214","16.0689","1.47M","0.73%"
"2022-6-25","16.5599","16.4227","16.6824","15.7991","744.43K","0.84%"
"2022-6-24","16.4227","15.9305","16.8190","15.8707","1.11M","3.09%"
"2022-6-23","15.9305","15.1903","16.0504","15.1306","735.87K","4.87%"
"2022-6-22","15.1903","16.1399","16.1603","15.0600","1.18M","-5.87%"
"2022-6-21","16.1378","16.2506","16.9528","15.8228","1.23M","-0.69%"
"2022-6-20","16.2506","15.3686","16.5416","14.5681","1.76M","5.74%"
"2022-6-19","15.3686","13.6751","15.5420","13.2790","1.78M","12.38%"
"2022-6-18","13.6751","14.3540","14.5819","12.4816","1.81M","-4.73%"
"2022-6-17","14.3540","13.8160","14.5800","13.7300","956.32K","3.89%"
"2022-6-16","13.8160","15.8686","16.0385","13.6000","1.64M","-12.94%"
"2022-6-15","15.8691","14.6107","16.0391","12.9427","3.31M","8.61%"
"2022-6-14","14.6107","14.4430","15.0924","13.1242","2.77M","1.16%"
"2022-6-13","14.4430","16.5661","16.8650","13.9936","3.31M","-12.86%"
"2022-6-12","16.5737","18.2028","18.3954","16.5737","1.43M","-8.95%"
"2022-6-11","18.2028","19.9965","20.3862","17.9227","1.05M","-8.97%"
"2022-6-10","19.9965","21.1698","21.3136","19.8984","844.75K","-5.54%"
"2022-6-9","21.1698","21.2949","21.6509","20.9884","390.58K","-0.59%"
"2022-6-8","21.2949","21.5509","21.8092","21.0300","525.48K","-1.19%"
"2022-6-7","21.5509","22.5311","22.5311","20.8955","1.04M","-4.35%"
"2022-6-6","22.5311","21.8296","23.3900","21.7718","942.05K","3.21%"
"2022-6-5","21.8296","21.9900","22.1794","21.6891","306.55K","-0.73%"
"2022-6-4","21.9900","21.8400","22.0508","21.5504","430.55K","0.69%"
"2022-6-3","21.8400","22.4304","22.6395","21.2908","622.78K","-2.63%"
"2022-6-2","22.4304","21.9928","22.5117","21.6223","690.85K","1.99%"
"2022-6-1","21.9928","23.7664","24.1801","21.5632","1.31M","-7.46%"
"2022-5-31","23.7664","24.8296","25.1301","23.0047","1.88M","-4.28%"
"2022-5-30","24.8296","23.6701","24.9835","23.4503","1.43M","4.90%"
"2022-5-29","23.6701","22.7435","23.8069","22.2019","947.07K","4.07%"
"2022-5-28","22.7435","22.4450","23.0677","22.3556","1.23M","1.33%"
"2022-5-27","22.4450","21.9001","23.3710","21.5246","3.09M","2.49%"
"2022-5-26","21.8997","23.7297","23.9135","20.8606","2.25M","-7.71%"
"2022-5-25","23.7297","24.2180","25.6374","23.5208","3.01M","-2.02%"
"2022-5-24","24.2180","21.8518","24.4284","21.0582","2.71M","11.01%"
"2022-5-23","21.8151","21.0907","24.1220","20.6700","2.48M","3.44%"
"2022-5-22","21.0907","20.3590","21.2309","20.1606","468.85K","3.59%"
"2022-5-21","20.3590","20.1776","20.5385","19.8984","298.39K","0.90%"
"2022-5-20","20.1776","20.8906","21.1697","19.7482","670.19K","-3.41%"
"2022-5-19","20.8906","19.7988","21.0188","19.4503","745.32K","5.66%"
"2022-5-18","19.7709","21.7705","21.9592","19.7598","699.59K","-9.18%"
"2022-5-17","21.7705","20.8992","21.8292","20.6816","726.37K","4.17%"
"2022-5-16","20.8992","22.1300","22.6786","20.3611","1.26M","-5.56%"
"2022-5-15","22.1300","21.0704","22.1562","20.4213","677.20K","5.03%"
"2022-5-14","21.0704","20.4813","21.3468","19.5712","1.14M","2.88%"
"2022-5-13","20.4813","18.8832","21.7789","18.7085","1.73M","8.46%"
"2022-5-12","18.8832","19.9213","20.7805","16.0754","3.99M","-5.21%"
"2022-5-11","19.9213","23.8892","24.3988","18.6693","5.11M","-16.55%"
"2022-5-10","23.8711","22.6907","25.5214","22.0565","2.61M","5.08%"
"2022-5-9","22.7179","26.4999","27.2110","22.5008","2.76M","-14.27%"
"2022-5-8","26.4999","26.8579","27.2100","26.1545","1.35M","-1.33%"
"2022-5-7","26.8579","27.9505","27.9832","26.2728","1.21M","-3.91%"
"2022-5-6","27.9505","28.3013","28.6312","27.0305","2.05M","-1.24%"
"2022-5-5","28.3013","30.6574","32.6487","27.6700","3.93M","-7.70%"
"2022-5-4","30.6625","26.8406","30.7731","26.8350","1.46M","14.24%"
"2022-5-3","26.8406","27.4116","28.0177","26.4969","675.80K","-2.08%"
"2022-5-2","27.4116","27.6468","28.3285","26.6167","955.15K","-0.91%"
"2022-5-1","27.6620","25.9531","27.9988","25.8130","1.58M","6.58%"
"2022-4-30","25.9531","29.1744","29.6029","24.5731","1.66M","-11.04%"
"2022-4-29","29.1744","31.1214","31.4396","28.7147","1.16M","-6.26%"
"2022-4-28","31.1214","31.2760","31.7638","30.4298","1.07M","-0.50%"
"2022-4-27","31.2772","30.6950","31.6588","30.2590","878.55K","1.90%"
"2022-4-26","30.6950","33.6508","33.9098","29.9429","1.37M","-8.74%"
"2022-4-25","33.6347","33.6359","34.0856","31.4456","2.10M","-0.10%"
"2022-4-24","33.6690","34.5423","34.8588","33.5423","1.22M","-2.55%"
"2022-4-23","34.5500","35.5353","35.7046","34.4397","640.99K","-2.77%"
"2022-4-22","35.5353","34.8940","35.8257","34.5613","1.35M","1.84%"
"2022-4-21","34.8949","36.5210","37.7998","34.3576","1.82M","-4.45%"
"2022-4-20","36.5198","37.8248","38.1107","36.0157","1.67M","-3.45%"
"2022-4-19","37.8248","36.8838","37.9026","36.1972","1.50M","2.53%"
"2022-4-18","36.8922","36.6015","37.0563","34.5891","1.84M","0.79%"
"2022-4-17","36.6015","38.1438","38.4644","36.4835","1.12M","-4.04%"
"2022-4-16","38.1438","37.3911","38.7136","37.0374","1.44M","2.00%"
"2022-4-15","37.3950","37.0570","37.6198","36.6393","942.91K","0.91%"
"2022-4-14","37.0570","38.5725","39.1214","36.4221","1.51M","-3.82%"
"2022-4-13","38.5307","38.1151","38.7823","36.7285","1.85M","1.16%"
"2022-4-12","38.0897","36.9736","39.0657","36.4874","2.80M","3.04%"
"2022-4-11","36.9675","40.3079","40.5260","35.9438","3.51M","-8.29%"
"2022-4-10","40.3079","41.9305","42.6048","40.2300","1.67M","-3.87%"
"2022-4-9","41.9305","40.4907","42.9474","40.4242","2.36M","3.53%"
"2022-4-8","40.4993","43.4469","44.0177","39.8262","3.34M","-6.85%"
"2022-4-7","43.4777","38.4511","44.6777","38.1201","5.38M","13.06%"
"2022-4-6","38.4547","44.3945","44.5528","38.2102","4.58M","-13.39%"
"2022-4-5","44.3979","46.7596","46.9312","44.2516","2.21M","-5.05%"
"2022-4-4","46.7596","46.7080","48.5865","44.5984","4.37M","0.17%"
"2022-4-3","46.6811","45.4725","47.9016","44.5204","3.27M","2.53%"
"2022-4-2","45.5294","47.1946","48.3239","45.1830","2.77M","-3.53%"
"2022-4-1","47.1946","47.4870","48.0945","43.6149","4.64M","-0.62%"
"2022-3-31","47.4870","49.6406","50.8247","46.1663","5.34M","-4.27%"
"2022-3-30","49.6052","49.2721","51.5168","48.3458","5.75M","0.68%"
"2022-3-29","49.2721","47.1883","52.3851","47.0619","8.49M","4.42%"
"2022-3-28","47.1883","48.0735","51.2295","46.5892","5.57M","-1.84%"
"2022-3-27","48.0735","47.2208","48.5116","44.8303","3.70M","1.80%"
"2022-3-26","47.2233","48.1489","48.7258","46.7963","3.58M","-1.92%"
"2022-3-25","48.1489","48.5585","49.8935","45.3506","7.48M","-0.84%"
"2022-3-24","48.5577","45.1975","50.4478","42.8004","9.83M","7.43%"
"2022-3-23","45.1975","45.9193","48.8288","43.3546","8.51M","-1.58%"
"2022-3-22","45.9217","38.4453","46.8379","38.1971","8.79M","19.45%"
"2022-3-21","38.4453","38.1862","39.8791","36.2718","7.23M","0.68%"
"2022-3-20","38.1863","33.8796","40.8898","32.9305","13.13M","12.71%"
"2022-3-19","33.8796","28.0500","34.2594","28.0401","5.05M","20.78%"
"2022-3-18","28.0500","27.1502","28.3001","26.5302","17.67M","3.31%"
"2022-3-17","27.1502","27.3711","27.5006","26.7402","15.63M","-0.81%"
"2022-3-16","27.3711","25.8500","27.5715","25.7099","27.07M","5.88%"
"2022-3-15","25.8500","25.9400","26.2600","25.1300","13.91M","-0.35%"
"2022-3-14","25.9400","25.3601","26.0998","25.0498","15.57M","2.29%"
"2022-3-13","25.3601","26.2999","26.6501","25.1799","10.69M","-3.57%"
"2022-3-12","26.2999","26.4801","27.0000","26.2700","13.89M","-0.68%"
"2022-3-11","26.4801","26.6900","26.9800","25.9800","22.80M","-0.79%"
"2022-3-10","26.6900","28.0502","28.5901","26.1699","24.20M","-4.85%"
